datetime,lat,lng
5/13/2015 12:21,37.74504562,-122.4243477
5/13/2015 4:45,37.77468233,-122.4196667
5/12/2015 22:25,37.79053899,-122.4039157
5/11/2015 16:00,37.71001904,-122.4262221
5/11/2015 7:30,37.78759616,-122.4209419
5/3/2015 13:00,37.76592453,-122.4664427
5/3/2015 2:30,37.78316141,-122.4116151
5/3/2015 0:40,37.78959528,-122.4170443
5/2/2015 10:40,37.78126735,-122.4331559
5/1/2015 22:07,37.72179228,-122.4556437
4/30/2015 23:00,37.79649145,-122.4096527
4/30/2015 22:50,37.79052236,-122.4072335
4/30/2015 19:12,37.7576861,-122.4280789
4/30/2015 0:50,37.74082087,-122.5044848
4/29/2015 18:00,37.76571844,-122.4095299
4/29/2015 18:00,37.76571844,-122.4095299
4/29/2015 14:45,37.73559261,-122.390417
4/29/2015 10:39,37.78279311,-122.4140563
4/19/2015 14:30,37.70911172,-122.4013995
4/19/2015 4:15,37.73080661,-122.375513
4/19/2015 4:15,37.73080661,-122.375513
4/18/2015 1:30,37.76444197,-122.4781875
4/18/2015 0:01,37.76127601,-122.4294904
4/18/2015 0:01,37.77751189,-122.4180455
4/16/2015 17:50,37.71577283,-122.4316905
4/15/2015 7:42,37.79776457,-122.4297413
4/14/2015 21:00,37.76578275,-122.4075383
4/4/2015 8:08,37.78279311,-122.4140563
4/1/2015 17:15,37.75863241,-122.4190527
4/1/2015 16:00,37.78097067,-122.4087106
3/30/2015 14:30,37.75562467,-122.4657938
3/22/2015 19:00,37.75044582,-122.4078902
3/22/2015 13:10,37.72390967,-122.4152471
3/22/2015 1:32,37.78545861,-122.4382078
3/20/2015 1:10,37.75353512,-122.3972019
3/18/2015 17:30,37.79179264,-122.4073545
3/18/2015 17:00,37.71903318,-122.3980042
3/18/2015 0:30,37.79320931,-122.399963
3/8/2015 22:30,37.77542071,-122.4034048
3/8/2015 3:10,37.80110547,-122.4270422
3/8/2015 0:01,37.76505012,-122.4196718
3/7/2015 16:00,37.77343931,-122.4852593
3/6/2015 21:31,37.78225009,-122.4112686
3/4/2015 22:46,37.74341158,-122.4244982
3/3/2015 18:27,37.77763398,-122.4264316
2/21/2015 21:30,37.71051711,-122.4544097
2/20/2015 23:45,37.78651941,-122.41481
2/20/2015 23:10,37.7702452,-122.425669
2/20/2015 13:40,37.76129255,-122.5069944
2/20/2015 9:30,37.76274366,-122.4217477
2/17/2015 3:30,37.70885631,-122.4051095
2/16/2015 16:05,37.781424,-122.4281299
2/16/2015 13:02,37.71827481,-122.3986042
2/16/2015 13:02,37.71827481,-122.3986042
2/8/2015 22:25,37.786677,-122.4140108
2/8/2015 9:30,37.76274366,-122.4217477
2/3/2015 15:59,37.77871926,-122.4147438
2/2/2015 21:30,37.79799064,-122.4322319
2/2/2015 10:20,37.71089458,-122.4205568
1/24/2015 4:00,37.7711057,-122.4378824
1/24/2015 2:15,37.77788626,-122.4451568
1/23/2015 22:00,37.74237522,-122.4219709
1/22/2015 20:00,37.78646724,-122.4156546
1/20/2015 10:15,37.7161702,-122.4391648
1/19/2015 23:15,37.77011144,-122.4146837
1/11/2015 20:15,37.77829352,-122.4154488
1/10/2015 1:00,37.77186362,-122.4140273
1/10/2015 0:01,37.78418471,-122.4185621
1/9/2015 10:16,37.71225618,-122.417108
1/9/2015 1:35,37.78469691,-122.4136093
1/8/2015 12:28,37.77560802,-122.4091846
1/7/2015 3:00,37.78054357,-122.4355905
1/5/2015 1:18,37.72524657,-122.4316815
12/26/2014 2:55,37.7975553,-122.4356542
12/23/2014 23:45,37.76494143,-122.4432027
12/22/2014 10:56,37.77702456,-122.4887378
12/14/2014 22:30,37.79805872,-122.4068429
12/14/2014 20:00,37.72337308,-122.4067748
12/13/2014 9:30,37.72993469,-122.3977444
12/12/2014 18:00,37.80311147,-122.4215486
12/10/2014 22:00,37.74105498,-122.4068252
12/10/2014 18:55,37.78419072,-122.414406
12/10/2014 16:00,37.77879588,-122.4225365
12/10/2014 7:40,37.742388,-122.4906915
12/9/2014 14:30,37.73017602,-122.3994437
12/9/2014 5:00,37.78502266,-122.4119876
12/8/2014 19:11,37.71350383,-122.4152908
12/8/2014 17:54,37.76435775,-122.417477
12/8/2014 11:03,37.79765435,-122.4069121
12/8/2014 7:30,37.75064029,-122.4182893
11/28/2014 18:00,37.77916742,-122.4063464
11/27/2014 0:24,37.76625361,-122.425864
11/26/2014 16:01,37.72510727,-122.4312527
11/26/2014 14:40,37.7331435,-122.3809904
11/26/2014 12:48,37.72608937,-122.4199097
11/26/2014 12:30,37.75234341,-122.4176232
11/25/2014 18:10,37.77994441,-122.4143179
11/25/2014 4:50,37.75361785,-122.3955133
11/24/2014 8:45,37.73748619,-122.3888793
11/24/2014 0:30,37.76348501,-122.434229
11/16/2014 19:30,37.7868009,-122.4028355
11/15/2014 1:45,37.78904269,-122.4246068
11/14/2014 22:00,37.74449751,-122.4267477
11/14/2014 15:45,37.73475981,-122.4543637
11/14/2014 15:30,37.78582423,-122.4357642
11/14/2014 6:32,37.74817887,-122.4214025
11/12/2014 17:00,37.78186219,-122.4138696
11/12/2014 17:00,37.77913875,-122.4166077
11/11/2014 13:50,37.7644228,-122.4094083
11/11/2014 13:50,37.7644228,-122.4094083
11/10/2014 23:41,37.79899931,-122.4435204
11/10/2014 21:30,37.7845802,-122.4455637
11/10/2014 15:00,37.75508215,-122.5007255
11/2/2014 3:09,37.71915344,-122.4551841
11/1/2014 18:00,37.80843502,-122.4107742
11/1/2014 2:29,37.78065528,-122.4271799
11/1/2014 1:20,37.79120512,-122.4080633
11/1/2014 0:30,37.77884622,-122.4457104
10/31/2014 18:51,37.77942013,-122.3935591
10/31/2014 8:30,37.78687648,-122.4191044
10/28/2014 20:30,37.78480062,-122.4203754
10/28/2014 15:20,37.79550387,-122.4216089
10/27/2014 21:54,37.78131971,-122.3990457
10/27/2014 2:30,37.7618358,-122.4193604
10/19/2014 23:52,37.79857324,-122.4424913
