datetime,lat,lng
5/13/2015 23:30,37.80087263,-122.4269953
5/13/2015 23:30,37.77154117,-122.4387376
5/13/2015 23:30,37.7134307,-122.4032524
5/13/2015 23:00,37.77660126,-122.508194
5/13/2015 23:00,37.80780155,-122.4190877
5/13/2015 22:58,37.80780155,-122.4190877
5/13/2015 22:06,37.78435334,-122.4329146
5/13/2015 21:30,37.7426688,-122.4493891
5/13/2015 21:10,37.79984122,-122.4360492
5/13/2015 21:00,37.78738807,-122.4310176
5/13/2015 21:00,37.73255649,-122.4236563
5/13/2015 21:00,37.74491907,-122.4757735
5/13/2015 20:54,37.78302957,-122.4310464
5/13/2015 20:30,37.78587063,-122.4313095
5/13/2015 20:30,37.77812478,-122.3918456
5/13/2015 20:30,37.7956417,-122.4318307
5/13/2015 20:30,37.78932277,-122.4305518
5/13/2015 20:15,37.77303302,-122.4221276
5/13/2015 20:15,37.78603116,-122.4063518
5/13/2015 20:00,37.7656867,-122.4717998
5/13/2015 19:30,37.78730642,-122.4032848
5/13/2015 19:30,37.77739182,-122.3976156
5/13/2015 19:30,37.78800653,-122.3998021
5/13/2015 19:30,37.78568434,-122.4213958
5/13/2015 19:30,37.77157858,-122.4112792
5/13/2015 19:30,37.78495312,-122.4279912
5/13/2015 19:15,37.77178694,-122.4116366
5/13/2015 19:15,37.72699053,-122.4748992
5/13/2015 19:11,37.77883482,-122.395986
5/13/2015 19:00,37.77883482,-122.395986
5/13/2015 19:00,37.78603305,-122.4341214
5/13/2015 19:00,37.72280498,-122.3971362
5/13/2015 19:00,37.78943476,-122.4069587
5/13/2015 18:45,37.77918761,-122.3964115
5/13/2015 18:30,37.77916217,-122.4369999
5/13/2015 18:30,37.77846922,-122.5136421
5/13/2015 18:30,37.78384245,-122.4327438
5/13/2015 18:30,37.79149808,-122.4057448
5/13/2015 18:20,37.78148325,-122.4206914
5/13/2015 18:15,37.73972316,-122.4669911
5/13/2015 18:15,37.80126838,-122.4178006
5/13/2015 18:10,37.80478965,-122.42018
5/13/2015 18:05,37.72883734,-122.4040999
5/13/2015 18:00,37.76054996,-122.3875713
5/13/2015 18:00,37.76410203,-122.4353184
5/13/2015 18:00,37.77517416,-122.4513601
5/13/2015 18:00,37.80499774,-122.418534
5/13/2015 17:48,37.78690887,-122.4225406
5/13/2015 17:45,37.77254054,-122.4662047
5/13/2015 17:40,37.74394327,-122.4226722
5/13/2015 17:30,37.75942275,-122.4190589
5/13/2015 17:30,37.77063059,-122.4124833
5/13/2015 17:00,37.80618612,-122.4162596
5/13/2015 17:00,37.78035003,-122.4997301
5/13/2015 16:46,37.77254054,-122.4662047
5/13/2015 16:42,37.77533518,-122.4505559
5/13/2015 16:34,37.78344043,-122.3962658
5/13/2015 16:30,37.76841217,-122.4265894
5/13/2015 16:20,37.77542071,-122.4034048
5/13/2015 16:00,37.80150566,-122.4177715
5/13/2015 16:00,37.76724422,-122.5102257
5/13/2015 16:00,37.74176976,-122.447802
5/13/2015 15:30,37.80199424,-122.4196161
5/13/2015 15:15,37.78896574,-122.4238031
5/13/2015 15:00,37.78071793,-122.415318
5/13/2015 15:00,37.80622143,-122.4238488
5/13/2015 15:00,37.78537304,-122.4313698
5/13/2015 15:00,37.78273179,-122.406482
5/13/2015 14:30,37.77261005,-122.4652087
5/13/2015 14:15,37.7249317,-122.4607094
5/13/2015 14:15,37.78673422,-122.4058954
5/13/2015 14:00,37.77261005,-122.4652087
5/13/2015 14:00,37.77846922,-122.5136421
5/13/2015 14:00,37.78620867,-122.4318638
5/13/2015 13:30,37.80220232,-122.4179701
5/13/2015 13:30,37.75395503,-122.4828987
5/13/2015 13:05,37.77542071,-122.4034048
5/13/2015 13:00,37.79115119,-122.4343619
5/13/2015 11:30,37.78286262,-122.4173673
5/13/2015 11:22,37.80148647,-122.4120043
5/13/2015 11:00,37.78356805,-122.4192748
5/13/2015 10:30,37.76342923,-122.4195157
5/13/2015 10:30,37.76329969,-122.4217338
5/13/2015 10:22,37.78906405,-122.4137051
5/13/2015 9:40,37.78004785,-122.4319796
5/13/2015 9:36,37.73947657,-122.4228657
5/13/2015 9:00,37.77662802,-122.4254163
5/13/2015 9:00,37.77965932,-122.4387417
5/13/2015 8:10,37.76924706,-122.4269556
5/13/2015 8:00,37.74211889,-122.4045994
5/13/2015 7:50,37.79195104,-122.3932283
5/13/2015 7:35,37.80126532,-122.4065029
5/13/2015 7:20,37.7857603,-122.4095237
5/13/2015 7:00,37.76849835,-122.4063276
5/13/2015 6:40,37.78621097,-122.4554684
5/13/2015 5:55,37.77786178,-122.4223481
5/13/2015 5:45,37.76395203,-122.4436185
5/13/2015 5:10,37.78207293,-122.4122242
5/13/2015 4:00,37.71957244,-122.45121
5/13/2015 2:00,37.74573894,-122.4779603
5/13/2015 1:17,37.74052225,-122.4905619
5/13/2015 1:00,37.78750248,-122.4141794
5/12/2015 23:10,37.7635176,-122.419004
5/12/2015 23:00,37.71614902,-122.4040427
5/12/2015 22:35,37.7834196,-122.3983743
5/12/2015 22:30,37.7683148,-122.4276823
5/12/2015 22:07,37.78435334,-122.4329146
5/12/2015 22:00,37.79796746,-122.402205
5/12/2015 22:00,37.72349132,-122.4356218
5/12/2015 22:00,37.78654859,-122.437597
5/12/2015 22:00,37.74135094,-122.4498594
5/12/2015 22:00,37.75653395,-122.4668619
5/12/2015 21:40,37.7935386,-122.3928891
5/12/2015 21:30,37.76814038,-122.4222016
5/12/2015 21:21,37.72385901,-122.4556159
5/12/2015 21:20,37.80036704,-122.4017108
5/12/2015 21:20,37.80036704,-122.4017108
5/12/2015 21:13,37.72820559,-122.403907
5/12/2015 21:10,37.77435817,-122.420255
5/12/2015 21:08,37.78750248,-122.4141794
5/12/2015 21:00,37.79282365,-122.3970342
5/12/2015 21:00,37.78750248,-122.4141794
5/12/2015 20:55,37.72385901,-122.4556159
5/12/2015 20:45,37.74677964,-122.4082621
5/12/2015 20:30,37.75024106,-122.4464321
5/12/2015 20:30,37.80643511,-122.4221994
5/12/2015 20:15,37.77683789,-122.4237716
5/12/2015 20:10,37.72852806,-122.4756475
5/12/2015 20:00,37.78854062,-122.4060002
5/12/2015 20:00,37.77746967,-122.3977132
5/12/2015 19:30,37.74143404,-122.4497689
5/12/2015 19:30,37.78415049,-122.4345637
5/12/2015 19:19,37.80334672,-122.4165145
5/12/2015 19:00,37.77542071,-122.4034048
5/12/2015 19:00,37.76234644,-122.4003915
5/12/2015 18:30,37.7984278,-122.4026861
5/12/2015 18:30,37.78107596,-122.4044079
5/12/2015 18:30,37.77956585,-122.3980634
5/12/2015 18:15,37.77643393,-122.4606582
5/12/2015 18:11,37.7884486,-122.4076129
5/12/2015 18:00,37.78022271,-122.4815165
5/12/2015 18:00,37.77063059,-122.4124833
5/12/2015 17:50,37.78526863,-122.40307
5/12/2015 17:44,37.75301865,-122.4185872
5/12/2015 17:20,37.72358479,-122.4617714
5/12/2015 17:08,37.7892525,-122.4052545
