datetime,lat,lng
5/13/2015 23:30,37.72513804,-122.423327
5/13/2015 23:30,37.72756407,-122.3712743
5/13/2015 20:00,37.73523279,-122.4237023
5/13/2015 19:28,37.79071247,-122.4007198
5/13/2015 19:28,37.79071247,-122.4007198
5/13/2015 19:00,37.74877401,-122.4225723
5/13/2015 17:00,37.76437256,-122.4308826
5/13/2015 16:30,37.78630399,-122.4315532
5/13/2015 15:58,37.78885384,-122.4346894
5/13/2015 15:58,37.78885384,-122.4346894
5/13/2015 15:00,37.78958206,-122.4280877
5/13/2015 14:30,37.77436883,-122.5058834
5/13/2015 14:00,37.73854905,-122.4230713
5/13/2015 12:00,37.78148325,-122.4206914
5/13/2015 12:00,37.77062903,-122.4046854
5/13/2015 10:15,37.79243096,-122.3957716
5/13/2015 9:00,37.77929702,-122.3953087
5/13/2015 8:55,37.75554147,-122.4677968
5/13/2015 7:30,37.77644368,-122.4097748
5/13/2015 6:15,37.75369252,-122.4053225
5/13/2015 2:00,37.75105018,-122.5063466
5/12/2015 22:30,37.7497537,-122.4193907
5/12/2015 22:00,37.71009648,-122.4398114
5/12/2015 21:45,37.76844569,-122.4312033
5/12/2015 21:30,37.74472547,-122.4205263
5/12/2015 21:00,37.744653,-122.5026049
5/12/2015 21:00,37.74455862,-122.5047488
5/12/2015 21:00,37.72162637,-122.4386424
5/12/2015 21:00,37.74863252,-122.424845
5/12/2015 20:30,37.75392407,-122.3907317
5/12/2015 20:00,37.73775828,-122.4325133
5/12/2015 19:30,37.75221241,-122.4330813
5/12/2015 19:00,37.76361117,-122.4156862
5/12/2015 18:00,37.77555585,-122.4123497
5/12/2015 17:30,37.75309457,-122.4038884
5/12/2015 17:00,37.72669121,-122.4692997
5/12/2015 14:00,37.75375051,-122.4043536
5/12/2015 11:00,37.72682391,-122.4720553
5/12/2015 9:30,37.73020218,-122.4090461
5/12/2015 6:45,37.7417383,-122.4615649
5/12/2015 6:00,37.7122295,-122.4608319
5/12/2015 5:00,37.78729824,-122.3944849
5/12/2015 1:00,37.77649448,-122.4113591
5/12/2015 1:00,37.77649448,-122.4113591
5/11/2015 23:00,37.71428028,-122.4661968
5/11/2015 21:30,37.77729679,-122.4239222
5/11/2015 21:07,37.73355614,-122.4335361
5/11/2015 21:00,37.73530493,-122.3883584
5/11/2015 20:30,37.77079475,-122.4412045
5/11/2015 20:10,37.74142371,-122.4701044
5/11/2015 20:00,37.74091155,-122.4214483
5/11/2015 20:00,37.77664424,-122.4398466
5/11/2015 19:30,37.79224918,-122.4075398
5/11/2015 18:40,37.77702593,-122.4126203
5/11/2015 18:00,37.77660126,-122.508194
5/11/2015 18:00,37.7488499,-122.4212874
5/11/2015 17:30,37.7425307,-122.4554234
5/11/2015 17:30,37.77918761,-122.3964115
5/11/2015 17:00,37.77774275,-122.4392229
5/11/2015 17:00,37.78770587,-122.4636197
5/11/2015 17:00,37.79896889,-122.4206907
5/11/2015 17:00,37.77438749,-122.4275473
5/11/2015 16:15,37.71215029,-122.4171448
5/11/2015 16:00,37.75366149,-122.4215191
5/11/2015 15:00,37.75436176,-122.3927443
5/11/2015 15:00,37.77729679,-122.4239222
5/11/2015 12:00,37.77516335,-122.4134733
5/11/2015 12:00,37.79853205,-122.4391584
5/11/2015 12:00,37.79853205,-122.4391584
5/11/2015 9:00,37.72146465,-122.3994552
5/11/2015 8:45,37.73919894,-122.4596484
5/11/2015 8:45,37.73919894,-122.4596484
5/11/2015 7:30,37.73889936,-122.3963759
5/11/2015 6:57,37.72588882,-122.3798619
5/11/2015 6:57,37.72588882,-122.3798619
5/11/2015 4:00,37.71755809,-122.4076404
5/11/2015 1:00,37.7870801,-122.4131628
5/3/2015 23:00,37.72682302,-122.4235483
5/3/2015 22:00,37.71291556,-122.3980104
5/3/2015 21:30,37.7638215,-122.4074302
5/3/2015 21:00,37.73398396,-122.4192428
5/3/2015 21:00,37.75302717,-122.4387348
