datetime,lat,lng
5/12/2015 22:25,37.79053899,-122.4039157
5/12/2015 22:25,37.79053899,-122.4039157
5/11/2015 23:59,37.76505012,-122.4196718
5/11/2015 18:00,37.78378829,-122.4361973
5/11/2015 14:21,37.78627746,-122.4129991
5/11/2015 8:30,37.75648641,-122.4065391
5/11/2015 7:00,37.77954963,-122.4074968
5/3/2015 20:00,37.79264509,-122.3923498
5/3/2015 19:30,37.77269482,-122.4221883
5/3/2015 15:00,37.77375094,-122.4179754
5/3/2015 10:15,37.77753891,-122.4324015
5/3/2015 2:30,37.78316141,-122.4116151
5/3/2015 2:30,37.78316141,-122.4116151
5/3/2015 0:40,37.78959528,-122.4170443
5/2/2015 20:30,37.74816641,-122.4182219
5/2/2015 20:25,37.74824538,-122.4186949
5/2/2015 18:00,37.79057167,-122.4059632
5/2/2015 14:09,37.78418935,-122.4076335
5/2/2015 10:40,37.78126735,-122.4331559
4/30/2015 16:30,37.77603828,-122.4025276
4/30/2015 14:50,37.75253208,-122.4032763
4/30/2015 14:50,37.75253208,-122.4032763
4/29/2015 21:20,37.75353512,-122.3972019
4/29/2015 21:20,37.75353512,-122.3972019
4/29/2015 20:00,37.75223917,-122.4184482
4/29/2015 20:00,37.75223917,-122.4184482
4/29/2015 18:00,37.76571844,-122.4095299
4/29/2015 18:00,37.76571844,-122.4095299
4/27/2015 11:30,37.77542071,-122.4034048
4/27/2015 0:01,37.76460487,-122.4401347
4/19/2015 21:48,37.77746967,-122.3977132
4/19/2015 7:30,37.71134105,-122.4630659
4/18/2015 19:30,37.78369095,-122.4031614
4/18/2015 17:30,37.77787278,-122.3914251
4/18/2015 0:01,37.72083184,-122.4830664
4/17/2015 9:00,37.75648641,-122.4065391
4/17/2015 7:00,37.75723747,-122.3958916
4/17/2015 7:00,37.75475683,-122.4164196
4/16/2015 17:11,37.70990012,-122.4146464
4/15/2015 20:45,37.79224918,-122.4075398
4/15/2015 18:10,37.77476002,-122.4546368
4/13/2015 18:00,37.71473474,-122.412458
4/5/2015 9:00,37.71089458,-122.4205568
4/4/2015 23:15,37.78903977,-122.4018331
4/4/2015 8:00,37.74793215,-122.4096773
4/3/2015 10:00,37.77269482,-122.4221883
4/3/2015 7:00,37.73450665,-122.3869953
4/3/2015 3:15,37.7691663,-122.4535346
4/1/2015 9:00,37.75648641,-122.4065391
3/31/2015 3:00,37.74716082,-122.4172258
3/31/2015 0:01,37.72164044,-122.4306859
3/30/2015 8:40,37.75648641,-122.4065391
3/22/2015 16:30,37.77305255,-122.418619
3/22/2015 4:00,37.77010993,-122.4200102
3/21/2015 13:00,37.72469269,-122.4595646
3/21/2015 0:01,37.74185868,-122.5024766
3/20/2015 20:30,37.72890407,-122.3928997
3/20/2015 7:00,37.77109779,-122.4156043
3/18/2015 14:00,37.78295148,-122.4132595
3/18/2015 10:30,37.78405037,-122.4602712
3/18/2015 9:00,37.75648641,-122.4065391
3/17/2015 19:30,37.77748927,-122.4332205
3/16/2015 21:00,37.75250059,-122.4132504
3/16/2015 15:15,37.78726854,-122.4001889
3/16/2015 8:00,37.73193852,-122.3898316
3/8/2015 12:30,37.79600801,-122.4072285
3/8/2015 8:40,37.76512964,-122.3967742
3/8/2015 1:04,37.79476266,-122.4170215
3/8/2015 1:00,37.79095758,-122.4139451
3/8/2015 0:01,37.77542071,-122.4034048
3/7/2015 16:00,37.77343931,-122.4852593
3/7/2015 12:20,37.76505012,-122.4196718
3/7/2015 3:00,37.78604322,-122.4105093
3/7/2015 0:01,37.7755529,-122.4404831
3/6/2015 20:12,37.78418935,-122.4076335
3/6/2015 19:25,37.79657576,-122.4150766
3/6/2015 19:00,37.78351606,-122.4158851
3/6/2015 14:30,37.78465763,-122.4144332
3/6/2015 2:30,37.77954963,-122.4074968
3/6/2015 2:00,37.76254864,-122.4340635
3/6/2015 2:00,37.76254864,-122.4340635
3/5/2015 23:00,37.78418935,-122.4076335
3/5/2015 23:00,37.78418935,-122.4076335
3/5/2015 23:00,37.78418935,-122.4076335
3/5/2015 21:45,37.75169329,-122.4139354
3/5/2015 3:22,37.7847099,-122.4178091
3/4/2015 22:45,37.78487505,-122.4423647
3/4/2015 22:00,37.7123588,-122.4127414
3/4/2015 19:25,37.78910955,-122.4170193
3/4/2015 15:05,37.75257541,-122.4138308
3/4/2015 11:00,37.77732928,-122.4340461
3/3/2015 17:21,37.7857383,-122.4138201
3/2/2015 22:00,37.78351606,-122.4158851
3/2/2015 8:00,37.78144635,-122.4171468
2/21/2015 19:00,37.74866281,-122.4382477
2/21/2015 9:30,37.75044582,-122.4078902
2/21/2015 4:00,37.75710058,-122.4178126
2/21/2015 1:45,37.79888237,-122.4058989
2/21/2015 1:22,37.76127941,-122.4149877
2/20/2015 22:30,37.78562979,-122.4137984
2/20/2015 10:30,37.78113406,-122.4090112
2/20/2015 10:30,37.78113406,-122.4090112
2/20/2015 8:00,37.77967741,-122.3884894
2/17/2015 18:45,37.78568434,-122.4213958
2/17/2015 13:40,37.79550387,-122.4216089
2/17/2015 2:15,37.78434785,-122.4093131
2/16/2015 18:00,37.77375828,-122.4626842
2/16/2015 17:10,37.74105755,-122.40648
2/8/2015 11:20,37.78279311,-122.4140563
2/7/2015 17:00,37.78887145,-122.415212
2/7/2015 17:00,37.78887145,-122.415212
2/7/2015 17:00,37.78887145,-122.415212
2/7/2015 9:00,37.7927276,-122.403305
2/7/2015 3:25,37.78613713,-122.4198583
2/4/2015 11:30,37.78992061,-122.439976
2/4/2015 11:30,37.78992061,-122.439976
2/3/2015 21:30,37.78435334,-122.4329146
2/3/2015 21:30,37.78435334,-122.4329146
2/3/2015 15:50,37.78486569,-122.4127841
2/3/2015 0:09,37.74677552,-122.4191235
2/2/2015 21:00,37.71926858,-122.3914688
2/2/2015 9:10,37.75648641,-122.4065391
2/2/2015 9:10,37.75648641,-122.4065391
2/2/2015 8:30,37.76505012,-122.4196718
1/25/2015 20:00,37.74357778,-122.4664582
1/25/2015 20:00,37.74357778,-122.4664582
1/24/2015 19:00,37.77542071,-122.4034048
1/24/2015 19:00,37.77542071,-122.4034048
1/24/2015 4:00,37.7711057,-122.4378824
1/24/2015 4:00,37.7711057,-122.4378824
1/24/2015 2:00,37.78338624,-122.4098537
1/24/2015 1:17,37.79710702,-122.4203206
1/23/2015 23:05,37.78402802,-122.4312404
1/23/2015 15:36,37.78125509,-122.4588606
1/20/2015 10:30,37.71504116,-122.4706276
1/20/2015 10:30,37.71650618,-122.3904178
1/20/2015 9:20,37.75648641,-122.4065391
1/20/2015 9:15,37.75648641,-122.4065391
1/19/2015 12:15,37.77697557,-122.4898128
1/11/2015 20:15,37.77829352,-122.4154488
1/10/2015 2:30,37.78447902,-122.450137
1/10/2015 1:45,37.80006167,-122.4352652
1/10/2015 1:00,37.77186362,-122.4140273
1/10/2015 0:01,37.78418471,-122.4185621
1/9/2015 8:00,37.72737376,-122.4326496
1/9/2015 3:31,37.78750248,-122.4141794
1/9/2015 2:00,37.7888557,-122.4110689
1/9/2015 2:00,37.76463133,-122.4330681
1/8/2015 20:00,37.73860443,-122.392396
1/8/2015 5:12,37.77542071,-122.4034048
1/6/2015 11:00,37.76598716,-122.4266671
1/6/2015 11:00,37.76598716,-122.4266671
